trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1238,False,"{'a': 0.65, 'e': 0.32668720158427789}",25,11,-37.761003091605986,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
1239,False,"{'a': 0.65, 'e': 0.32574190588246632}",25,13,0.6842934612138747,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1240,False,"{'a': 0.65, 'e': 0.32479628443877623}",25,17,6.545008557949922,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1241,False,"{'a': 0.65, 'e': 0.32385033819882858}",30,20,5.992365613165587,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1242,False,"{'a': 0.65, 'e': 0.32290406810856992}",25,14,11.985475809471868,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.65, 'e': 0.32195747511426981}",25,15,6.634851972399861,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1244,False,"{'a': 0.65, 'e': 0.32101056016252166}",30,17,28.12187957192294,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.65, 'e': 0.32006332420023986}",30,5,16.561163288425348,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
1246,False,"{'a': 0.65, 'e': 0.31911576817466081}",35,22,23.94460756294792,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.65, 'e': 0.31816789303333987}",20,0,-40.144923344957256,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1248,False,"{'a': 0.65, 'e': 0.3172196997241527}",20,8,21.939678950646428,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.65, 'e': 0.31627118919529201}",20,13,15.781331838492141,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.65, 'e': 0.31532236239526867}",30,3,-4.7921337697669415,"{0: 24, 1: 1, 2: 0, 3: 2, 4: 0}",1
1251,False,"{'a': 0.65, 'e': 0.31437322027290904}",20,9,7.8653370555865685,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1252,False,"{'a': 0.65, 'e': 0.31342376377735548}",20,0,3.875097738827212,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1253,False,"{'a': 0.65, 'e': 0.31247399385806413}",25,13,-1.1709595711461782,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1254,False,"{'a': 0.65, 'e': 0.31152391146480513}",20,16,8.714198867023383,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.65, 'e': 0.31057351754766038}",20,10,0.725719378865751,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1256,False,"{'a': 0.65, 'e': 0.30962281305702422}",20,0,-45.62717564559931,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1257,False,"{'a': 0.65, 'e': 0.30867179894360058}",20,11,16.024286626808347,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.65, 'e': 0.30772047615840392}",30,0,-32.26018981210134,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
1259,False,"{'a': 0.65, 'e': 0.30676884565275658}",25,12,23.23208314196848,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.65, 'e': 0.30581690837828934}",25,8,-19.147337128631527,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 0}",1
1261,False,"{'a': 0.65, 'e': 0.30486466528693895}",25,13,-20.70467069385169,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1262,False,"{'a': 0.65, 'e': 0.30391211733094892}",25,13,24.20233163454886,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.65, 'e': 0.30295926546286672}",25,5,33.66456459167562,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.65, 'e': 0.30200611063554444}",30,5,-10.499797851175778,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",1
1265,False,"{'a': 0.65, 'e': 0.30105265380213653}",25,15,8.237462288076681,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1266,False,"{'a': 0.65, 'e': 0.30009889591610012}",30,18,-19.64701024492687,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1267,False,"{'a': 0.65, 'e': 0.29914483793119256}",20,2,-45.65900700643967,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
1268,False,"{'a': 0.65, 'e': 0.2981904808014722}",20,11,4.098732869373093,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1269,False,"{'a': 0.65, 'e': 0.29723582548129573}",25,13,-17.68833544922699,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1270,False,"{'a': 0.65, 'e': 0.29628087292531874}",30,4,36.801917910358895,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.65, 'e': 0.29532562408849328}",25,0,23.735971611381835,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1272,False,"{'a': 0.65, 'e': 0.29437007992606856}",25,18,-25.97525940416219,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1273,False,"{'a': 0.65, 'e': 0.29341424139358824}",20,13,8.836305613143722,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.65, 'e': 0.29245810944689116}",25,10,2.412061789655745,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1275,False,"{'a': 0.65, 'e': 0.29150168504210883}",20,3,-17.026188942961145,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1276,False,"{'a': 0.65, 'e': 0.29054496913566596}",25,2,-8.75521225230168,"{0: 19, 1: 3, 2: 0, 3: 1, 4: 0}",1
1277,False,"{'a': 0.65, 'e': 0.28958796268427794}",20,1,-2.3309285117202148,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1278,False,"{'a': 0.65, 'e': 0.28863066664495157}",25,7,30.155364955384048,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.65, 'e': 0.28767308197498243}",25,4,11.736022746488272,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
1280,False,"{'a': 0.65, 'e': 0.28671520963195551}",30,17,2.96859154000432,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1281,False,"{'a': 0.65, 'e': 0.28575705057374279}",20,0,-31.116075919191072,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1282,False,"{'a': 0.65, 'e': 0.28479860575850313}",20,14,-11.051898712812344,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1283,False,"{'a': 0.65, 'e': 0.28383987614468165}",20,0,-62.3463506253825,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1284,False,"{'a': 0.65, 'e': 0.28288086269100748}",25,17,10.957989761379764,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.65, 'e': 0.2819215663564944}",25,11,27.665546456952463,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.65, 'e': 0.28096198810043826}",25,14,-28.262819964759764,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1287,False,"{'a': 0.65, 'e': 0.2800021288824176}",20,3,10.434782683558975,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1288,False,"{'a': 0.65, 'e': 0.27904198966229121}",25,0,12.231293430477823,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1289,False,"{'a': 0.65, 'e': 0.27808157140019862}",20,0,11.785359197182977,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1290,False,"{'a': 0.65, 'e': 0.27712087505655758}",20,0,-13.57236704518798,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1291,False,"{'a': 0.65, 'e': 0.27615990159206483}",25,0,-6.928684190065317,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1292,False,"{'a': 0.65, 'e': 0.27519865196769328}",20,3,15.780604694327536,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1293,False,"{'a': 0.65, 'e': 0.27423712714469284}",25,15,-0.4945459263230192,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1294,False,"{'a': 0.65, 'e': 0.27327532808458799}",30,13,21.561223043396588,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1295,False,"{'a': 0.65, 'e': 0.27231325574917797}",25,16,0.040673621039020835,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1296,False,"{'a': 0.65, 'e': 0.27135091110053472}",20,0,12.857004482380008,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1297,False,"{'a': 0.65, 'e': 0.27038829510100315}",20,10,-25.666554143719043,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
1298,False,"{'a': 0.65, 'e': 0.26942540871319887}",25,5,20.839922192710596,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1299,False,"{'a': 0.65, 'e': 0.26846225290000847}",30,10,2.6869795658521998,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1300,False,"{'a': 0.65, 'e': 0.26749882862458735}",25,6,18.500738505118484,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1301,False,"{'a': 0.65, 'e': 0.26653513685036012}",35,17,29.854539393096314,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.65, 'e': 0.26557117854101803}",20,12,2.234344162374991,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1303,False,"{'a': 0.65, 'e': 0.26460695466051976}",25,0,29.987383806706124,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1304,False,"{'a': 0.65, 'e': 0.26364246617308867}",20,7,4.044281591284374,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1305,False,"{'a': 0.65, 'e': 0.26267771404321355}",20,3,27.68235061108534,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.65, 'e': 0.26171269923564611}",25,17,-26.76509614432804,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1307,False,"{'a': 0.65, 'e': 0.26074742271540147}",35,3,-16.929844248000542,"{0: 29, 1: 0, 2: 2, 3: 0, 4: 1}",1
1308,False,"{'a': 0.65, 'e': 0.25978188544775555}",20,5,19.057385228223865,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.65, 'e': 0.2588160883982461}",25,17,4.3716682539483775,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1310,False,"{'a': 0.65, 'e': 0.25785003253266958}",20,5,19.990040377842163,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.65, 'e': 0.25688371881708227}",20,14,10.23451296822076,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.65, 'e': 0.25591714821779732}",20,1,16.294079729913218,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1313,False,"{'a': 0.65, 'e': 0.25495032170138571}",25,15,-43.64109148493723,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
1314,False,"{'a': 0.65, 'e': 0.25398324023467339}",35,12,44.14678242353631,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.65, 'e': 0.25301590478474223}",35,23,-1.7184787813355358,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1316,False,"{'a': 0.65, 'e': 0.25204831631892716}",25,0,-14.528363253140185,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1317,False,"{'a': 0.65, 'e': 0.25108047580481696}",20,0,-13.086542924799685,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1318,False,"{'a': 0.65, 'e': 0.25011238421025173}",20,13,13.523672831006712,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.65, 'e': 0.24914404250332328}",25,0,5.6243572311698715,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
1320,False,"{'a': 0.65, 'e': 0.2481754516523729}",25,10,7.379829826132152,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1321,False,"{'a': 0.65, 'e': 0.24720661262599175}",20,13,14.11858566541495,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.65, 'e': 0.24623752639301838}",30,24,11.296297565717435,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.65, 'e': 0.24526819392253935}",20,0,-53.39028034989957,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1324,False,"{'a': 0.65, 'e': 0.24429861618388662}",20,12,15.032313425444404,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.65, 'e': 0.24332879414663827}",20,7,-6.601082488947329,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1326,False,"{'a': 0.65, 'e': 0.24235872878061585}",20,14,15.92176817292406,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.65, 'e': 0.24138842105588507}",25,7,8.369510465563323,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1328,False,"{'a': 0.65, 'e': 0.2404178719427531}",30,16,28.658759008137874,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.65, 'e': 0.23944708241176946}",30,18,-17.250882908519127,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1330,False,"{'a': 0.65, 'e': 0.23847605343372313}",20,12,14.050408958579393,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.65, 'e': 0.23750478597964347}",25,3,35.441051820806955,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.65, 'e': 0.2365332810207974}",20,0,10.081051789975401,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1333,False,"{'a': 0.65, 'e': 0.23556153952869024}",30,18,12.639704658521831,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1334,False,"{'a': 0.65, 'e': 0.23458956247506296}",20,0,-36.561278052956304,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1335,False,"{'a': 0.65, 'e': 0.233617350831893}",30,14,14.226221000666122,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.65, 'e': 0.23264490557139142}",20,9,-13.011203527077166,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1337,False,"{'a': 0.65, 'e': 0.2316722276660039}",25,15,19.197850472555782,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.65, 'e': 0.2306993180884078}",30,5,16.81214177366724,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
1339,False,"{'a': 0.65, 'e': 0.22972617781151303}",20,7,18.251912910348526,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.65, 'e': 0.22875280780845939}",20,0,30.722436110679084,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.65, 'e': 0.22777920905261723}",20,10,10.444155867366499,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.65, 'e': 0.22680538251758475}",25,3,16.069661351056602,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1343,False,"{'a': 0.65, 'e': 0.2258313291771889}",20,12,12.93976261504319,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.65, 'e': 0.22485705000548248}",25,19,-11.342997266873617,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1345,False,"{'a': 0.65, 'e': 0.22388254597674498}",20,9,-21.187737263234137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1346,False,"{'a': 0.65, 'e': 0.22290781806547996}",25,13,22.465548917360632,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.65, 'e': 0.22193286724641567}",20,9,9.496034063746942,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1348,False,"{'a': 0.65, 'e': 0.22095769449450242}",25,5,20.359424951693708,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1349,False,"{'a': 0.65, 'e': 0.21998230078491329}",20,7,12.658203794847598,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1350,False,"{'a': 0.65, 'e': 0.2190066870930415}",30,0,9.834444272260349,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
1351,False,"{'a': 0.65, 'e': 0.21803085439450107}",25,3,-2.0045591268393412,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1352,False,"{'a': 0.65, 'e': 0.2170548036651242}",30,18,13.190644087275832,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.65, 'e': 0.21607853588096199}",25,15,9.287827149805043,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1354,False,"{'a': 0.65, 'e': 0.21510205201828167}",20,11,-24.891866294590695,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1355,False,"{'a': 0.65, 'e': 0.21412535305356747}",20,16,5.2855493836508725,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.65, 'e': 0.21314843996351787}",20,11,17.334530864176138,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.65, 'e': 0.21217131372504627}",25,3,-28.305747428981366,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 1}",1
1358,False,"{'a': 0.65, 'e': 0.21119397531527839}",30,15,26.459644284084757,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.65, 'e': 0.21021642571155302}",30,6,14.64093255911311,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1360,False,"{'a': 0.65, 'e': 0.20923866589141926}",25,2,-61.93873960965423,"{0: 19, 1: 0, 2: 1, 3: 2, 4: 1}",1
1361,False,"{'a': 0.65, 'e': 0.20826069683263726}",25,9,-21.05233871671245,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
1362,False,"{'a': 0.65, 'e': 0.20728251951317556}",25,5,26.99447969029039,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.65, 'e': 0.20630413491121183}",20,0,17.426083214241505,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1364,False,"{'a': 0.65, 'e': 0.20532554400513015}",20,5,-5.588405930244417,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
1365,False,"{'a': 0.65, 'e': 0.20434674777352183}",20,13,-10.073749405868996,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1366,False,"{'a': 0.65, 'e': 0.2033677471951825}",25,11,-17.281420219429023,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1367,False,"{'a': 0.65, 'e': 0.20238854324911318}",20,9,22.208880154771506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.65, 'e': 0.20140913691451723}",20,16,8.601867928899681,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.65, 'e': 0.2004295291708014}",20,4,1.3965496527228882,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1370,False,"{'a': 0.65, 'e': 0.19944972099757285}",30,20,11.122898147463776,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.65, 'e': 0.19846971337464017}",25,10,28.070726765483734,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.65, 'e': 0.19748950728201042}",25,0,17.14986792844347,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1373,False,"{'a': 0.65, 'e': 0.19650910369989008}",30,8,11.061323475901906,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
1374,False,"{'a': 0.65, 'e': 0.19552850360868218}",20,8,17.8032897758962,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.65, 'e': 0.19454770798898718}",30,20,19.0936164409821,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.65, 'e': 0.1935667178216002}",20,11,17.803621119077953,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.65, 'e': 0.19258553408751175}",30,0,-17.567637497752205,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
1378,False,"{'a': 0.65, 'e': 0.19160415776790501}",25,15,18.39181486122689,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.65, 'e': 0.19062258984415673}",20,0,-12.397551081913116,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1380,False,"{'a': 0.65, 'e': 0.18964083129783424}",20,2,-23.940867777784064,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1381,False,"{'a': 0.65, 'e': 0.18865888311069651}",25,12,8.590169978295613,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1382,False,"{'a': 0.65, 'e': 0.18767674626469114}",20,12,17.29274772135298,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.65, 'e': 0.18669442174195539}",20,8,-9.814197841584406,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1384,False,"{'a': 0.65, 'e': 0.1857119105248132}",25,3,-13.719448540166221,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1385,False,"{'a': 0.65, 'e': 0.18472921359577621}",30,18,10.783317312425918,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1386,False,"{'a': 0.65, 'e': 0.18374633193754078}",25,8,26.071725077699853,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.65, 'e': 0.18276326653298897}",25,17,13.816427662475908,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.65, 'e': 0.18178001836518562}",20,13,14.85252567442989,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.65, 'e': 0.18079658841737928}",20,0,1.6107010787942313,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1390,False,"{'a': 0.65, 'e': 0.17981297767299936}",25,6,-17.884540642066945,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1391,False,"{'a': 0.65, 'e': 0.17882918711565696}",25,8,18.03428802483431,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1392,False,"{'a': 0.65, 'e': 0.17784521772914216}",20,12,14.636384395208546,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.65, 'e': 0.17686107049742464}",20,3,26.449363824504683,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.65, 'e': 0.17587674640465117}",20,0,-29.86482754247476,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1395,False,"{'a': 0.65, 'e': 0.17489224643514614}",20,10,15.75035186121428,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.65, 'e': 0.17390757157340905}",30,23,7.551262280800467,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.65, 'e': 0.17292272280411511}",20,12,20.645987146403634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.65, 'e': 0.17193770111211254}",25,3,20.36683516252723,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1399,False,"{'a': 0.65, 'e': 0.17095250748242338}",20,13,2.608931608645256,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1400,False,"{'a': 0.65, 'e': 0.16996714290024081}",25,17,16.439440654529548,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.65, 'e': 0.16898160835092971}",20,10,17.502700999409342,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.65, 'e': 0.16799590482002411}",20,0,31.0040854641377,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1403,False,"{'a': 0.65, 'e': 0.16701003329322792}",20,2,26.267179863368188,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.65, 'e': 0.16602399475641211}",30,21,15.07880417307255,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.65, 'e': 0.16503779019561562}",20,10,6.6399919715184845,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1406,False,"{'a': 0.65, 'e': 0.16405142059704247}",30,0,34.290302484423705,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1407,False,"{'a': 0.65, 'e': 0.16306488694706261}",25,0,35.451334096129344,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.65, 'e': 0.1620781902322094}",20,5,7.984377226970486,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1409,False,"{'a': 0.65, 'e': 0.16109133143917923}",30,14,12.73785284506259,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1410,False,"{'a': 0.65, 'e': 0.16010431155483126}",20,2,8.801899963894076,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1411,False,"{'a': 0.65, 'e': 0.15911713156618487}",20,0,16.45185306883899,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1412,False,"{'a': 0.65, 'e': 0.15812979246042039}",20,16,7.942346478756806,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.65, 'e': 0.15714229522487641}",30,13,13.138421846972088,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1414,False,"{'a': 0.65, 'e': 0.15615464084705052}",20,0,27.288196366472484,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1415,False,"{'a': 0.65, 'e': 0.15516683031459658}",20,2,29.32805517752286,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.65, 'e': 0.15417886461532546}",20,8,7.5200133584502336,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1417,False,"{'a': 0.65, 'e': 0.15319074473720237}",35,21,24.86939122512372,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.65, 'e': 0.15220247166834752}",25,10,17.645149701598353,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.65, 'e': 0.15121404639703348}",20,7,17.927444941414272,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
